c auto-generated SAT problem
-7511 -7344 284 0
-7128 3821 5875 0
3763 6656 9406 0
-2896 4979 5348 0
-9047 -3264 -3114 0
-9524 -3425 6047 0
1354 2615 9003 0
595 6482 8713 0
-6888 -1898 8857 0
-1307 264 6677 0
-7107 1403 3380 0
-3189 3870 8878 0
-3369 -1522 6818 0
-5282 -2097 6380 0
-8357 -7149 -3618 0
1329 3809 5861 0
-6704 -2864 1073 0
-2412 6105 8955 0
-6266 -777 3043 0
-7137 -4615 -4236 0
-3564 716 1045 0
-1639 3440 8176 0
-8522 -1351 7593 0
-2056 -462 4522 0
-7200 -5978 2620 0
-3816 1369 3691 0
4803 5195 8844 0
-1597 -894 8008 0
-2336 1551 1693 0
-6364 -2615 3594 0
-6281 -4258 1769 0
-3485 2998 6174 0
-993 -250 4785 0
-4426 1236 3161 0
1423 4547 9320 0
2208 3951 8113 0
2137 2702 9983 0
-3950 7207 7798 0
-8465 155 6876 0
-4151 4173 8402 0
-8104 -6080 -4024 0
4544 8354 8966 0
-9413 -1157 -895 0
-7122 -3975 3020 0
-6187 -5533 -2580 0
-2974 7572 8594 0
-2429 6605 8384 0
-4476 -3958 1172 0
-9863 -8893 -6496 0
-7420 -4790 5252 0
-2766 7529 9291 0
2501 5324 8123 0
-9749 -4960 -2449 0
-7607 -2832 9044 0
-8911 -8648 -2303 0
-6434 -3974 2118 0
2361 3249 4928 0
-4227 506 4040 0
-9067 -6850 4604 0
-7825 1431 5498 0
-4548 -2864 4303 0
-9685 -9617 -921 0
-1231 6802 6872 0
-6725 -4956 1351 0
-4284 -647 7771 0
-9370 -5465 8015 0
-6130 -5361 -1158 0
-9433 -9127 4663 0
-5815 -5321 2986 0
-4133 5246 7706 0
1532 1817 4428 0
-6245 2271 4258 0
1870 3290 9885 0
-7953 -5197 6533 0
2157 6008 9764 0
2224 3036 4975 0
-3421 -98 4177 0
2318 4298 9055 0
-8104 3374 8118 0
-8101 -6889 -4112 0
69 3829 8382 0
626 1994 7669 0
-1344 7079 7804 0
-7698 -456 9173 0
-1487 2498 7105 0
6967 8220 9678 0
-9269 100 7206 0
-8914 -1667 9720 0
-7223 4043 7730 0
-3556 2261 7053 0
-8731 -5595 6606 0
-3041 4379 8122 0
-8829 -5740 -1613 0
-8698 -2913 -99 0
-9601 -9567 3510 0
-3425 -34 7935 0
-8796 -8634 450 0
-9577 2682 3011 0
-685 3607 8832 0
1240 5458 7173 0
-4102 -379 7389 0
-4475 -4273 5671 0
-9396 568 2206 0
-4655 3489 6787 0
-8840 -3919 4798 0
-2716 4932 9724 0
-5642 -5012 6776 0
-3606 -2997 6382 0
-7243 527 6814 0
284 5791 5972 0
-7613 -5335 -3533 0
-7684 -4503 1997 0
-9520 -4274 892 0
-5876 -4052 -1856 0
-4141 6847 9912 0
-3178 -2565 -2259 0
-3917 -835 5467 0
-9852 -2797 8621 0
-9126 -9038 9100 0
-2034 -1513 1467 0
-6271 8461 9650 0
-6774 -6424 9794 0
-1391 -738 5521 0
6422 9450 9981 0
-553 5752 7415 0
-7557 -6978 90 0
2005 6735 7268 0
-8254 -5966 -1770 0
-2778 4363 5538 0
-8697 -6480 3046 0
-9166 -5300 -3127 0
-9973 -4892 -2408 0
-8162 -2094 -799 0
-1546 -488 6842 0
-9052 6381 9599 0
-8765 -6988 2648 0
490 5802 8601 0
-8295 -7978 8258 0
-3166 3933 5322 0
-3519 488 7881 0
-9116 847 2756 0
-9973 7338 9028 0
367 5306 8753 0
-6938 6609 9902 0
-139 1989 9547 0
-7295 -1616 8585 0
-7077 -4283 -1610 0
-6151 -5064 2711 0
4759 7630 9193 0
-274 2385 9849 0
-5789 -4961 7239 0
-4835 5087 6900 0
2319 9272 9315 0
-3884 3955 7929 0
-5523 732 6343 0
-3333 1369 6605 0
-8210 1832 7928 0
-6786 -6417 4559 0
-4869 1794 4040 0
-6848 324 6794 0
-9352 -2110 161 0
-9457 -5372 -3685 0
-2095 -113 2342 0
-8250 -1016 222 0
-7553 498 1983 0
-2192 739 2869 0
-3785 4401 7145 0
-6959 -6120 -1034 0
-9057 -8576 -1509 0
-6324 -5676 2475 0
-6802 -1010 3459 0
-6717 3133 9027 0
5163 6057 9161 0
-5456 4230 4919 0
-7541 -2004 1242 0
-7300 -1571 -742 0
535 3104 8354 0
-1563 3741 6083 0
-6231 738 9008 0
-496 991 5275 0
-2189 222 6836 0
-5286 -1175 352 0
-9811 -9326 4019 0
-8399 -4303 2489 0
-5382 -1607 5727 0
-8292 -782 1175 0
568 1906 1992 0
-2608 8866 9431 0
-854 5819 8157 0
-7587 -5164 6317 0
-4405 1484 8754 0
-8784 8438 9960 0
-4384 -3275 7060 0
-1067 -900 -874 0
-280 5924 9773 0
-9717 1887 5807 0
-458 1396 9831 0
-9516 -3082 711 0
-4679 1116 8614 0
-1209 6255 9793 0
-8414 -2389 4421 0
-8122 -3476 6923 0
440 449 7143 0
-4770 3551 7197 0
326 4809 7594 0
-5511 1248 5253 0
3324 4134 5024 0
-5111 8886 8918 0
-9251 7572 9708 0
2094 4323 5806 0
-6799 -1365 1277 0
-9710 130 5665 0
-9003 785 1388 0
-7296 -1039 7627 0
-6785 -2156 8861 0
625 3093 9688 0
-685 2794 3983 0
-9433 -5955 -923 0
2938 3138 5483 0
-8773 -1343 4498 0
-225 2076 7505 0
3657 9267 9310 0
-6855 -927 -165 0
-7965 -6485 9583 0
-4042 -3272 8118 0
-9091 -6057 7655 0
-9535 -578 5212 0
-9472 -7201 -3474 0
-6512 -1160 -410 0
-7721 3953 4109 0
571 6759 8902 0
-2389 -1356 7817 0
1592 3585 7945 0
-9364 7591 8741 0
-8525 4255 7167 0
-7904 667 1819 0
-2405 3451 4672 0
-7179 4121 7757 0
-8431 -3424 -1809 0
-1727 191 2138 0
-8600 -4406 -4171 0
-9496 -8818 -5021 0
-6778 8362 8690 0
4502 6903 8281 0
-8511 -7852 4241 0
-6480 -2503 -168 0
-480 1628 3739 0
-4437 -2398 5644 0
-6134 -3107 6517 0
-9522 231 3597 0
-7470 -5183 -4313 0
-5043 327 7323 0
3348 4450 6673 0
-9908 -8427 4027 0
-3510 1544 4635 0
-7857 -6511 3255 0
-3749 -2850 9703 0
-9910 -5045 7470 0
-7671 2167 4064 0
-8632 -2295 2459 0
-6823 -2559 -2261 0
-9891 -7067 1110 0
-5258 2410 6468 0
-2020 3098 3274 0
-5554 496 5936 0
-6766 -5734 1596 0
-2096 -1914 8615 0
-9836 -3594 9378 0
-2080 6547 6656 0
-3914 -1054 4154 0
-1487 1260 4329 0
-6971 -3761 6207 0
-6391 -4329 -2555 0
-9435 4928 8246 0
-9557 -7162 -4494 0
-8588 2037 6286 0
-3786 1021 9230 0
-3741 -130 5092 0
-2575 8549 8751 0
-8047 -2408 6539 0
-5238 6381 7126 0
-6313 -2715 4834 0
-7589 -4816 1666 0
-5262 7075 9494 0
-9330 -2969 -714 0
-9479 -1736 3240 0
-9209 -2661 -1925 0
-8805 -460 30 0
-4531 2006 8943 0
-3184 -2619 -2411 0
4008 4606 5365 0
-2850 1857 9931 0
-8318 5815 9680 0
-3441 6053 7248 0
-6988 -3376 -1310 0
-2479 319 7856 0
2546 4222 4685 0
-3722 3336 9840 0
-7573 -4876 -4511 0
-4077 4754 5075 0
6729 6854 8506 0
-1945 7903 8300 0
-5326 -358 9645 0
-9513 2598 4272 0
-9448 -3537 6246 0
-8006 -4887 -1404 0
-8157 -6482 8079 0
-1475 5377 5634 0
-3760 -3539 156 0
-7630 -2553 -333 0
-4499 -1107 1469 0
-9400 -7416 -4774 0
-664 1442 4444 0
-4202 5316 6544 0
-8178 -1677 7365 0
-8863 -7794 6049 0
-7074 4930 8714 0
477 7626 9420 0
-3810 9493 9939 0
-5558 696 1680 0
-4950 -2164 2589 0
-6208 -5238 7955 0
-1152 1119 1884 0
-8590 -8066 3555 0
-9096 -6404 5764 0
-1663 2467 8622 0
-6607 5105 5397 0
-3538 5607 8795 0
-8138 1147 3132 0
-2499 4636 5857 0
-7291 -5518 2991 0
-4625 -1020 -662 0
-6202 -5237 -1352 0
-6278 -4330 9535 0
-6971 -5331 6730 0
-4003 -3272 -481 0
324 2056 3845 0
-4631 -1360 7757 0
-6366 -276 4242 0
-1143 627 9237 0
-1607 5634 6739 0
-8146 -4161 688 0
-400 3164 8370 0
-440 -24 797 0
-9235 1656 6191 0
1355 8087 9335 0
-440 2067 2883 0
-8745 -8221 4296 0
-6463 -2494 7082 0
-9428 1986 3713 0
-604 779 1137 0
-2342 3942 9111 0
-4738 -1186 -822 0
777 890 6379 0
-5737 -5252 714 0
-1179 3970 9005 0
-5061 -742 4003 0
-7928 -5196 1963 0
-9610 -7298 -2415 0
-9949 -6859 8421 0
-8317 -2954 -2071 0
-8202 -728 2547 0
-3245 6520 8996 0
-2125 328 5604 0
-8688 -7659 461 0
-9180 -8537 74 0
-8996 -817 -626 0
-4825 2913 9843 0
-9702 -8211 -6212 0
-8203 -5096 2577 0
-9720 -6624 1470 0
-8965 -7843 7946 0
-4934 -4158 3847 0
-9827 -977 -503 0
-6335 4846 9394 0
6080 6991 7814 0
5380 5495 5556 0
-9618 -4988 3041 0
-4622 3751 9343 0
3667 4185 6498 0
-5363 -3921 3321 0
-9733 2237 4265 0
-9124 -1130 2465 0
-5249 -649 -459 0
-7194 -150 7796 0
-6557 -2177 6099 0
-6483 -447 9802 0
-1164 579 1906 0
-4347 -776 8356 0
-1028 6410 7034 0
-7501 -11 9089 0
-4208 -2673 1505 0
-5007 974 9413 0
-9718 -5362 2650 0
-5104 3496 3812 0
-8996 3855 9086 0
-9796 -7399 -3408 0
-9860 -3984 5165 0
-1122 2086 2742 0
-7146 -2274 3379 0
-1796 5570 7448 0
-4601 3118 5837 0
-8141 89 3561 0
-4942 -550 6796 0
-9198 -5579 -5119 0
-7298 -6949 -3090 0
3969 8807 9863 0
-2412 2271 3839 0
-5275 650 1254 0
-4300 -2668 3444 0
-9811 7051 9468 0
-5643 5660 8305 0
-1816 3230 5377 0
-8156 -6715 5345 0
-9898 -4826 -4125 0
-9761 2335 6390 0
-5813 -3191 2373 0
-3371 3273 8994 0
-2415 7320 8165 0
-9708 3416 9784 0
-6546 2370 2431 0
-9961 -3117 -3100 0
1342 2071 9164 0
-6614 -5887 292 0
-7960 -1421 4100 0
-4684 322 7927 0
1479 1847 9669 0
-5347 7040 8059 0
3596 5584 7486 0
-6197 -4612 5387 0
-6976 -5115 -154 0
-7011 1237 4947 0
-1205 8775 9493 0
-4515 -2645 -297 0
-2400 5397 6553 0
-4964 3858 9819 0
-8706 -5085 2990 0
-7724 -2114 3039 0
-8278 1259 9563 0
-2940 5290 8500 0
-8667 -3709 367 0
-8912 6867 7058 0
-2078 -797 6584 0
-3951 1765 6087 0
-7122 -4706 9961 0
-5835 -3728 1091 0
-9711 -8111 7555 0
83 6752 9392 0
-5781 4159 8161 0
-8916 -7600 -6722 0
-8675 1096 7393 0
-6811 -6699 7529 0
-3804 6402 7443 0
1480 4604 4699 0
-9364 703 8887 0
-5355 -4337 8284 0
-2308 110 8308 0
-7641 -621 4584 0
-8018 -3238 7940 0
-5695 -2341 4402 0
-8620 2276 3028 0
-8985 -5210 6430 0
-7569 -340 4663 0
-4196 2722 4999 0
-4222 3858 8509 0
-798 1749 9392 0
-8986 5840 8647 0
-9174 -7736 -2346 0
-1463 160 9227 0
-1658 140 165 0
399 4946 9631 0
-4201 -4159 8883 0
-5005 -3394 129 0
-7202 3643 6279 0
-9767 -2108 8441 0
-3960 -3951 2992 0
-8709 5069 6407 0
-8643 4519 5680 0
-2136 1813 1964 0
-114 2286 2407 0
-2749 927 6175 0
-3459 317 9621 0
-9713 -6029 -3795 0
-9249 -4929 541 0
-8653 -2141 1355 0
-3200 -2212 9107 0
-5535 -2043 -1635 0
-3837 -182 3334 0
-6009 926 1024 0
-9807 -5090 2085 0
-3655 6265 7807 0
-5406 730 8196 0
-8634 -6117 722 0
1244 1950 3768 0
-2133 2483 3242 0
-8461 -137 5544 0
4249 4655 9463 0
-1302 897 7984 0
-7850 -6497 9805 0
-7830 4981 8900 0
-6614 -714 2941 0
-6682 1983 3427 0
-2399 766 4660 0
-7528 -1719 6904 0
-3679 -3488 4177 0
1849 2428 7168 0
2533 7287 8139 0
-7382 2930 7313 0
-9785 393 9687 0
-6070 -3664 -221 0
-106 2283 8777 0
-9062 -8365 3670 0
-4387 2280 7996 0
827 1251 9784 0
-8463 -5104 9876 0
-2737 6722 9089 0
3267 3519 3913 0
-7951 524 9183 0
-1254 -9 3136 0
-1951 2043 7291 0
-2205 -2008 -1164 0
-6574 3445 9139 0
-1639 2661 5971 0
-7530 -1319 812 0
-9885 -3727 1891 0
-5614 -4754 5143 0
-2286 -6 7513 0
-6219 3003 6964 0
796 2975 7503 0
-3216 -2473 3920 0
-6632 -6115 5203 0
-7378 -3905 -310 0
-5824 -1541 8496 0
-7229 1363 2649 0
-8843 2015 6151 0
-7293 -866 5600 0
-8345 3181 7094 0
-5476 2664 8591 0
-3070 -1954 3448 0
-8969 -1068 8014 0
-7063 -4526 8561 0
-8705 -2431 2298 0
537 5140 6052 0
-3029 -1106 4026 0
-6823 5183 5769 0
-7176 -4927 -3257 0
-8358 -7004 -6310 0
-8745 -6474 384 0
784 831 1292 0
-9638 -7663 -6696 0
-6201 3496 8414 0
-9422 -7670 -6855 0
-7123 1355 3640 0
-4114 -3880 -3095 0
-5159 -3 6653 0
2759 3132 9497 0
-780 749 8556 0
-9647 9019 9990 0
2598 8358 8969 0
-7190 -4331 -789 0
-755 4343 5846 0
-5411 -3246 7871 0
-1841 4137 9337 0
-8519 -8244 -6494 0
-3824 5763 7908 0
-6196 363 1513 0
-8143 -5665 1458 0
-6798 1791 9423 0
-6742 -5396 6979 0
4753 6074 6735 0
-6385 -3851 6068 0
-5122 2713 6438 0
-3565 -1250 -785 0
-4841 1305 7109 0
-6107 140 215 0
-4385 1758 8217 0
-7433 289 366 0
-6309 -1884 2263 0
-4663 684 6330 0
-7741 -1233 4625 0
-7924 -6485 -1918 0
-7409 -4059 6198 0
5292 6944 9434 0
-6859 5839 9866 0
-9319 -1532 2624 0
-8834 -5700 1114 0
-6025 1878 2126 0
-5558 4417 5376 0
-6291 -5110 -1099 0
-6002 29 3852 0
-2562 2176 7224 0
-5823 1551 6916 0
-2860 -1620 -817 0
-5144 -3583 -407 0
775 5171 8090 0
-897 6022 9260 0
-5491 -4386 1114 0
-6323 -6020 2527 0
-9038 3934 4336 0
-4538 -3617 8275 0
-9882 -6708 2824 0
6795 7558 9596 0
-9853 8927 9210 0
-941 2261 8520 0
-8021 -4669 9092 0
-9102 -5972 -5259 0
-5783 8168 8287 0
-1256 2211 4658 0
-8478 -7233 -3808 0
-2773 -753 8642 0
3043 4463 4740 0
-3326 3558 5560 0
-6506 -106 6490 0
-9179 -2083 3485 0
-9500 -5977 -4090 0
2941 6874 7585 0
-9828 -5414 -1409 0
-7525 -997 5358 0
-7127 -4197 -3703 0
-8091 -5975 -2678 0
-7921 1738 3895 0
-7295 -4132 -465 0
-6299 -5627 6716 0
-7490 1142 5932 0
-3600 -1131 7781 0
-8769 6017 6516 0
-6115 -2583 3036 0
3632 5716 6605 0
-1050 4358 9387 0
-9170 3331 5434 0
-6268 -5815 6673 0
-4488 -1458 7283 0
-7914 3804 8835 0
-6100 4319 6249 0
344 4853 8075 0
-8126 324 3782 0
-1657 2878 5015 0
-7285 -2824 4370 0
-9240 -3925 1782 0
-8954 -3821 1740 0
-5554 -1035 -529 0
5548 6572 9368 0
-457 2707 6638 0
-4006 -578 -13 0
-8357 -5768 6228 0
2974 4807 9819 0
-4425 -2412 1607 0
-4042 7072 9903 0
-9367 2570 6234 0
955 3513 9149 0
-5691 3720 5617 0
-2827 49 7254 0
-5809 -1987 7221 0
-1027 -411 4137 0
1097 1241 1319 0
-3153 4763 9980 0
-4255 4556 4758 0
-1425 1496 4078 0
-7007 -3454 -748 0
-9164 2106 6273 0
-8341 8292 9546 0
-847 2477 8269 0
-2910 -2152 7658 0
-2398 2235 5229 0
-6139 -5128 7924 0
5592 6304 9183 0
-2244 629 5396 0
-9775 -6071 5580 0
-7841 -1117 8354 0
2142 2543 8992 0
-9470 -1978 1141 0
-8133 5457 8812 0
-8939 -8150 6174 0
-1545 1277 7935 0
-8580 -2816 2274 0
-6658 -6280 -2063 0
-2844 293 7795 0
-9607 1306 2422 0
-6456 -1364 5897 0
-9565 -5679 -2511 0
-9343 -8527 9321 0
-5742 -769 -9 0
2657 4381 5962 0
-5584 -7 9232 0
-4873 -3363 1981 0
519 2496 9848 0
-5578 -1193 1242 0
1314 4399 5239 0
-6056 -5406 -718 0
-3145 2512 3990 0
-4311 3118 4858 0
1614 4692 5360 0
-9516 469 6626 0
-9827 3469 6759 0
-4214 -3576 9106 0
-7336 3814 7944 0
-9036 -4973 1208 0
-6764 6315 9458 0
-4446 3953 9510 0
-9579 2123 5350 0
-2497 4492 7268 0
-6372 -2094 4141 0
-8277 1764 2797 0
-5448 -59 8409 0
-6287 -2386 2750 0
-4236 2703 6494 0
-8685 94 1095 0
-9916 149 2665 0
-4655 234 3141 0
-8893 -7440 -4197 0
-6244 2001 3167 0
-1877 -1315 1201 0
-9732 -3802 3368 0
2841 4828 5321 0
-4202 -3091 3203 0
1930 3313 5283 0
-449 3458 9114 0
-5063 2979 7755 0
-3898 2408 9712 0
-7971 4909 6342 0
-8764 -4846 -2181 0
-6311 291 1106 0
-3922 -235 1805 0
-7692 -2029 4213 0
-4677 4510 8213 0
2022 8330 9711 0
-5233 -4134 -2032 0
-9572 -422 9026 0
-3299 -1447 3492 0
-1958 1379 7845 0
-3021 1613 8270 0
-871 919 8700 0
-7757 -5441 -998 0
-5170 3038 7651 0
-8722 -3932 8893 0
-3151 -70 2055 0
-4576 -3219 -2683 0
-8688 -6937 220 0
-9659 2703 9216 0
7253 8449 9063 0
1797 2522 3196 0
3380 6823 9622 0
-292 -130 5175 0
-9379 -8842 887 0
-7017 3608 5768 0
-9372 -5830 4647 0
-4838 -3627 1029 0
-4344 -1945 8435 0
-744 3399 6269 0
-1730 3286 3450 0
-6870 -283 4575 0
-7520 -460 8612 0
-4383 8508 9560 0
-8113 -1010 5189 0
-2884 -620 5004 0
-7818 -368 4943 0
-4896 -1492 9285 0
-7982 2492 8431 0
-9111 -4403 3471 0
-5926 743 8957 0
-8849 2442 9554 0
-984 5361 9733 0
-9992 -1769 8457 0
-7780 -1639 6620 0
-8917 -7586 -6472 0
-7921 2659 9814 0
-5177 36 476 0
-7801 75 8578 0
-1877 4556 9863 0
-7806 -7237 -1652 0
-6933 -6230 -358 0
-4368 3240 5155 0
-7388 1414 3050 0
-9387 -7682 8229 0
-8983 -8250 8629 0
6095 6773 9111 0
-5469 -1451 -953 0
-8045 144 3394 0
-6220 -5912 8487 0
-6293 -3896 -2571 0
-8595 -1079 239 0
-275 9805 9971 0
-3898 -3145 6961 0
-7040 3561 8634 0
-8438 -7358 -7055 0
-7387 5423 7252 0
-5353 -3739 3708 0
3345 4488 9499 0
3119 3269 7659 0
-7432 3056 7051 0
-1032 777 4441 0
-4594 -3860 7290 0
-8215 2769 4710 0
-5618 -2932 -2260 0
-9754 -5768 -3680 0
-2771 506 857 0
398 6358 7797 0
-5983 2182 6857 0
-9132 -25 8584 0
4416 6282 8478 0
-9987 -7800 4834 0
9127 9754 9981 0
-4967 -1174 7491 0
-6444 -5024 -3393 0
-6655 4298 4528 0
-8322 -5071 8274 0
-1939 5672 8770 0
543 5507 5916 0
-5852 -5145 5444 0
-6786 -5842 6442 0
-7341 3041 6545 0
-4397 1169 2712 0
-7606 -2840 2871 0
-1095 2720 5509 0
-5008 2409 5360 0
-2244 3491 4922 0
4028 6560 9730 0
-7523 3258 7237 0
-9330 -4466 5181 0
-9777 -7827 749 0
-5280 -1710 6222 0
-682 -107 2685 0
-8176 -3648 -991 0
-3567 3053 8413 0
-9328 -8681 9123 0
6179 6932 9135 0
-4316 1974 9278 0
95 5140 6280 0
-8544 1108 6427 0
-7592 -3277 2224 0
601 1072 7839 0
-4784 -2662 8778 0
-7175 -3795 -1364 0
-3854 65 2863 0
-5001 -3707 6675 0
-9111 134 8827 0
3466 7271 7811 0
-2354 146 1709 0
-2043 1578 2342 0
-4431 -2277 4199 0
-4061 -2438 6741 0
-7673 -4503 780 0
-9440 -6193 -4117 0
-6395 -1461 2634 0
-6830 848 4513 0
1599 2575 5134 0
-6069 7511 9884 0
-4550 976 3828 0
-9640 -7443 -2260 0
-1806 5490 8673 0
-7833 -2489 6072 0
-5943 -4902 5976 0
-4100 1026 8359 0
-4830 5789 7675 0
-495 5925 6597 0
-6172 -5562 2247 0
-5017 -3758 9678 0
-3069 -2526 9578 0
-9723 -8281 -8053 0
-8708 -3880 8692 0
5444 9099 9744 0
-8535 -3828 -2392 0
-3030 6405 9563 0
-5411 3098 6503 0
-7044 3407 8522 0
-8312 -6987 -1548 0
-7400 -3696 6720 0
3312 4045 4703 0
950 2783 4160 0
-484 3173 6262 0
543 2379 6816 0
-9316 5063 6715 0
2544 3364 3971 0
-9333 -5628 7274 0
-8992 -684 8738 0
-9264 9 5990 0
-9563 -1506 -92 0
-351 3231 7852 0
-8189 -7306 628 0
-3863 2887 9406 0
-6041 -5340 3484 0
-1195 -352 9818 0
-8321 -2965 -2849 0
-8218 -1991 -1124 0
-942 3505 9946 0
-5605 -4748 -3066 0
-9426 -6154 374 0
-6111 -995 9550 0
-6967 -692 -495 0
-7874 505 3028 0
-9087 -6103 6375 0
-1225 -215 8442 0
-1847 3290 7300 0
-6497 -4559 6003 0
-4449 -3135 8295 0
-3951 1346 2541 0
-1009 402 689 0
-3738 -3614 -243 0
-1197 532 7963 0
-6857 3912 9880 0
-9242 -4713 -4092 0
-9145 -327 5557 0
8207 8371 9182 0
-4104 -4035 7692 0
-1379 4042 6412 0
-5527 20 7018 0
-5900 1443 9610 0
-4056 -794 5635 0
462 4960 6701 0
-4540 -1931 2171 0
-8073 3673 5758 0
-4045 -3577 -1567 0
-7027 -2561 -1206 0
1892 6518 8929 0
-4657 5217 9169 0
-6811 -4522 9442 0
-7950 -4522 5142 0
-9041 4126 4450 0
-8603 -2738 1354 0
-3041 -2901 8796 0
-7843 6187 9605 0
-1930 2083 3981 0
-8783 -3741 6298 0
-3177 2554 5292 0
-4084 1780 2940 0
-3756 868 4869 0
-1639 3545 6940 0
-7776 -7392 4741 0
1163 7660 9100 0
-7929 -1734 2294 0
3153 4726 7007 0
-9972 -6974 -2913 0
-9507 -2582 5638 0
-6224 -2840 3429 0
1656 7633 7722 0
-9357 -7426 4246 0
-1621 -555 3562 0
-6047 269 6528 0
-9964 3775 8782 0
-3099 -2968 4172 0
-4961 -2214 -155 0
-9588 -2238 1641 0
-4910 -445 7914 0
-4120 -3231 6172 0
-1466 7507 8386 0
822 2149 3040 0
-1410 652 8518 0
-7857 3125 6628 0
-3870 1771 7647 0
-8481 5230 8553 0
-4084 3602 5444 0
-4358 -430 9543 0
4184 5826 7728 0
-4046 7046 9726 0
1978 2571 8612 0
-6791 -2968 7418 0
-9577 5223 9217 0
-1838 623 3571 0
-5385 63 9989 0
713 2801 4049 0
4862 5201 8115 0
-5375 2491 9981 0
2872 4053 8852 0
-5255 -1720 4416 0
-3825 6309 8749 0
-3181 -621 7585 0
-9524 -5759 9817 0
-7235 -5880 -5567 0
-2311 943 2694 0
-3079 5358 8278 0
-4448 3215 3682 0
-1384 -70 8276 0
-2846 2260 8063 0
-6247 -1725 837 0
-1138 3445 7261 0
-1742 -851 6694 0
-6914 -1805 1836 0
-5500 1028 5444 0
-9980 -5842 7648 0
-549 3554 9768 0
-6444 -658 457 0
-9449 5544 9852 0
1365 2369 5906 0
-6624 -6031 9161 0
-5612 -4700 -2896 0
-2343 4148 7932 0
-5982 -3533 1610 0
-3851 2131 6719 0
-9376 4288 9234 0
-4457 -2851 2082 0
-8064 -3305 -597 0
-2011 4631 7209 0
-3625 -204 6078 0
391 7817 9969 0
-7922 1816 4231 0
-8337 6395 7016 0
-9646 -6505 6213 0
-2800 2289 8234 0
-2411 4649 9850 0
-4766 -2735 4869 0
-7840 -6468 3438 0
-3732 -2770 8374 0
-5290 7881 7894 0
-5599 -932 2804 0
-6019 3804 9274 0
-9040 -3367 -199 0
-9184 -6220 8276 0
-16 5090 7015 0
-7279 -1751 5282 0
-6668 -2167 4106 0
3204 5015 5142 0
-9059 -6971 4131 0
-9578 -5592 8996 0
-8316 -7700 -371 0
-1720 1714 7482 0
-388 3365 7023 0
-742 1434 7618 0
-2811 -1737 3843 0
-1827 -1456 229 0
-9 2623 4153 0
4088 4108 4704 0
-7656 -5556 5485 0
-9292 -5422 2431 0
-955 -304 925 0
-9334 -1993 4496 0
-1594 150 506 0
-8844 177 4482 0
-9921 -8613 -2084 0
-3465 -2683 4459 0
-3174 2466 9116 0
-3330 -1742 3501 0
-9198 -5344 1560 0
-5869 2661 4445 0
-8062 3374 6454 0
2336 6907 8880 0
-9218 -7536 -519 0
-7859 -3081 126 0
-3300 -2342 981 0
-8152 -947 5174 0
-6833 3319 4854 0
-8401 -1264 2952 0
20 122 8425 0
-9788 4439 7208 0
-2956 -2866 4484 0
-6014 -1281 -687 0
-8098 1782 9677 0
-138 5140 5570 0
-3685 3425 5881 0
470 1915 6031 0
-9273 -8701 5880 0
1061 4275 9677 0
-9479 -5936 467 0
-372 746 2576 0
-8771 -5082 4111 0
-1465 347 6480 0
-3248 -2231 3800 0
-2553 2536 5826 0
1662 4007 7148 0
-9251 -8162 5085 0
-3191 1211 1909 0
-4768 -1529 4506 0
-9518 -6380 -3198 0
-573 533 7378 0
-474 6358 9123 0
-9567 4557 5367 0
-6333 -5590 -2274 0
-2097 5852 9679 0
-7258 4171 7314 0
-6550 -5386 4820 0
-3349 2826 9160 0
-9797 -8532 1059 0
-1211 3449 9969 0
2484 6630 7934 0
5173 8199 8655 0
-7050 -5236 1305 0
-4614 -1335 5233 0
-4309 1926 5673 0
-6198 -3392 -765 0
-1601 5973 9021 0
-6351 1473 1621 0
-9192 -3648 -3181 0
1748 4320 6803 0
-9613 -2200 3988 0
-3371 3919 7717 0
-518 4736 5444 0
-4405 -4214 7656 0
-9012 -5743 9682 0
-7186 -227 9198 0
1048 5445 9229 0
6062 6786 7757 0
-7687 -883 5739 0
-7665 -2478 1338 0
424 3086 6991 0
-6756 987 8205 0
-4797 830 1823 0
-7890 -1698 7243 0
-7789 652 8822 0
-2065 2577 4458 0
-4812 -1236 3323 0
-6146 567 9902 0
2146 4244 4701 0
-6899 -3639 1346 0
-9819 3360 6107 0
-3569 -2586 6418 0
-8309 -4939 8596 0
-2148 -911 421 0
-7393 -464 9402 0
6189 6209 7342 0
-472 3466 7637 0
62 1887 8216 0
1122 2530 8962 0
-6910 -3437 1749 0
-7700 3839 4688 0
-9946 -2297 9996 0
-1870 -325 9430 0
-3973 4113 5460 0
-4826 -4329 -320 0
-9732 -7571 9926 0
-6468 -4137 5367 0
-7287 -4559 5828 0
-9378 -468 2883 0
-9553 -4006 3629 0
-9129 -5412 1206 0
3307 3948 5655 0
-8497 2424 9319 0
-5854 -5736 -5690 0
-8633 -5770 156 0
-9433 -2442 -554 0
-3935 -1615 3088 0
-2067 3978 5419 0
-9341 -9123 5937 0
-8945 535 7103 0
-551 3022 9125 0
-9584 1460 8015 0
-7536 -7189 7277 0
-7789 -1475 7330 0
-1402 85 5529 0
-9633 2911 7577 0
-9424 -6637 -333 0
-9613 -5541 3280 0
-9023 4329 8975 0
7850 8018 8820 0
7480 8410 9828 0
1935 2775 4954 0
-1510 1059 7414 0
-6079 2601 6310 0
-9057 -7192 9 0
-5313 387 3130 0
1216 7889 9920 0
-5744 -3843 1249 0
