c auto-generated SAT problem
-3142 -1380 2333 0
-1159 2757 3529 0
-805 246 4172 0
-4994 -1529 1622 0
-4865 -387 -77 0
-4273 -3896 -3446 0
-4118 1625 3678 0
-1310 1057 2132 0
911 1798 4602 0
435 1536 2742 0
-383 -170 780 0
753 1484 4053 0
-126 1424 1622 0
1201 1874 2481 0
-1446 644 4968 0
-2466 4429 4599 0
-4799 -3126 1084 0
-4894 -3627 4968 0
-3244 814 3429 0
-4045 -3147 691 0
-3009 -1029 908 0
-4948 -3981 3339 0
-4458 2114 4078 0
-4251 3135 4194 0
-1387 942 1290 0
-4562 -234 3760 0
-3788 627 3715 0
-3696 -952 1151 0
-1339 -408 4320 0
-4321 -1378 1361 0
-3452 2474 3136 0
-4672 -1298 657 0
-4894 -2960 4626 0
-4391 -1636 3196 0
-3313 -172 4926 0
-4421 2945 3411 0
-4065 927 3820 0
-3592 -1942 -1922 0
-4915 -4204 4428 0
-3311 -2216 -146 0
-2130 -798 4819 0
-3519 -1078 1618 0
-3581 1956 2016 0
-458 905 3494 0
2284 4457 4482 0
-4346 -4117 3878 0
-3857 -2453 1592 0
-3363 693 3511 0
90 889 4235 0
-3939 -3937 -495 0
-4854 2856 4218 0
-4862 -808 -93 0
-4901 -4087 -379 0
-4837 -4410 2884 0
-2393 1178 2750 0
-1570 -723 2444 0
-4628 3560 4562 0
-283 2273 2750 0
-4944 4188 4548 0
56 1252 2373 0
-4308 487 2827 0
-4388 -2116 243 0
-1183 451 2785 0
552 2160 3577 0
-4834 -3010 4003 0
-3027 -1389 4431 0
-4432 3572 4633 0
-3787 -2933 -417 0
-4725 1455 2349 0
-4305 -3780 1972 0
1399 2190 3162 0
-2705 1038 3519 0
-4448 -3902 1647 0
-4652 -2823 -1661 0
-3318 -2295 -979 0
-4135 -2775 1066 0
-2883 -2866 -405 0
365 1469 4784 0
3454 3722 4506 0
-1934 2789 3601 0
-2163 -1215 4464 0
-3010 -56 4183 0
1306 1430 3262 0
-3709 -807 3662 0
-4700 -4112 -516 0
-4398 -3401 -1378 0
-196 1261 4767 0
-179 4312 4748 0
-2718 -2706 4631 0
-4840 -2367 3067 0
-3501 -2387 -482 0
-2239 -1960 -837 0
-821 -482 4605 0
-3276 -2293 4273 0
-3721 -965 -879 0
-1538 2455 3460 0
-3295 -1019 3846 0
-3087 430 1800 0
-4043 -3438 -1664 0
1389 2765 4978 0
542 3482 3604 0
-1783 -978 4516 0
-4549 -4432 -406 0
-76 1428 2369 0
-3802 -2595 3695 0
-1415 3260 3812 0
-1822 1004 2550 0
-2292 1515 1859 0
-4653 -3374 1736 0
-1461 -708 4340 0
-3374 2415 3778 0
-277 2176 3992 0
-2030 -1095 1980 0
-3725 -1099 2350 0
-2414 64 4406 0
-1977 863 1113 0
-1903 3837 4074 0
-2099 -23 4796 0
-2187 -1304 4098 0
-4468 -1913 753 0
-2613 1438 1771 0
-3961 405 1560 0
-4396 -613 291 0
-4124 -3561 -2953 0
-3775 703 4376 0
2092 2357 4760 0
-1763 365 2941 0
-2309 -253 2131 0
-4046 -1301 725 0
-4737 1351 1804 0
-4472 -3984 -992 0
-2719 -1229 4545 0
-4226 -2630 4587 0
-4521 -764 1649 0
-4753 4357 4560 0
-4506 -811 4300 0
-3897 -2979 3115 0
-3211 -3024 -1821 0
-4193 -1398 4119 0
2093 3400 4076 0
-1026 3052 3247 0
-2249 -1515 -1484 0
-4482 4026 4968 0
-2424 722 4460 0
-1457 1254 1613 0
-4733 -956 4905 0
-4391 2404 2723 0
-2227 552 3297 0
227 2317 4053 0
-4770 -1620 2810 0
-1732 1181 1583 0
-4150 1336 3307 0
-3190 -485 -234 0
-2631 725 3592 0
-2353 -570 3093 0
-3824 -964 -335 0
-415 2504 3880 0
-3566 2385 3747 0
-4341 -2675 -2210 0
-3612 1824 3424 0
-1187 1665 3523 0
-2334 779 1411 0
-4568 -898 -162 0
-2402 3721 4762 0
-4042 941 2364 0
-2132 1713 3554 0
2301 2854 3217 0
-3970 -488 118 0
4 2335 3966 0
-3705 -3193 3981 0
-1317 1799 2659 0
3061 3471 3572 0
-4658 313 4283 0
-3944 -1696 4404 0
-1553 2756 3577 0
-1447 -1244 1577 0
-4808 2345 3065 0
-2413 -1527 2992 0
3871 4010 4439 0
-789 3162 3307 0
-1301 3462 3973 0
-3686 -3517 3602 0
-410 -397 216 0
-3721 -1576 4054 0
-4244 -56 1696 0
48 3345 4684 0
-3428 -312 914 0
1222 2007 3284 0
-3279 -2355 2371 0
-1297 2813 3136 0
-4491 -2049 1418 0
-3388 -254 2894 0
-4908 2108 4877 0
-4724 -2568 822 0
-4260 1902 3021 0
-5000 -2910 2829 0
-4200 -2762 -713 0
-4520 -1010 1284 0
-2721 -1416 -644 0
-3311 439 2191 0
-4799 -4654 -4154 0
-3049 3145 3149 0
-4279 2882 4159 0
-4748 -2987 3738 0
-4047 -4000 2971 0
-2101 99 4734 0
-2508 1911 4447 0
-4662 -1110 -1023 0
-3428 -1619 3127 0
-4228 -1279 2209 0
-3705 -3540 3784 0
3668 3684 3855 0
-3663 -1776 4181 0
-4493 -2329 -1832 0
-3186 -1231 896 0
-851 -67 983 0
-4055 -1469 -1293 0
-2932 2369 3663 0
-2524 167 1483 0
-3361 1179 3485 0
-3755 -2975 -273 0
-2479 -598 1884 0
-2052 -211 2160 0
-912 61 2732 0
-4649 -851 4682 0
-3086 -2046 1544 0
-1973 47 1308 0
-2655 2998 4919 0
-2569 2383 4844 0
-3937 1078 4710 0
-4599 -3409 -783 0
-1994 -727 4066 0
-4754 -3716 363 0
-269 1621 4094 0
-443 1262 2019 0
1260 1443 4880 0
-3259 -1444 2621 0
-4885 -2372 3825 0
870 3494 3965 0
-4913 -4786 526 0
-4376 432 4371 0
-2633 -2222 3638 0
-2251 -10 3236 0
-3977 -783 -480 0
-1823 -816 2068 0
-3595 378 1639 0
-4976 499 4972 0
-4436 2486 4003 0
-2418 -1161 2916 0
-4138 -2133 3345 0
-4104 -3634 3626 0
-3121 1089 3013 0
-3056 -1922 1775 0
-1803 2709 2980 0
-550 862 1426 0
-4909 -4403 3061 0
111 987 3285 0
-27 967 4460 0
-2030 1340 3664 0
-2789 425 2156 0
-3071 -3061 -699 0
-2837 3212 3454 0
-1985 -122 1076 0
-3786 -1473 3430 0
-4221 1437 2408 0
-3392 3913 4137 0
-4484 1046 1939 0
-978 1838 4686 0
-2340 -844 4880 0
-559 1815 3280 0
-4110 1566 2724 0
-357 1514 2529 0
-1653 -1178 1171 0
-3380 -1033 -54 0
-3143 1799 1825 0
-1366 1039 2085 0
-1193 1595 2638 0
-3810 -1619 -641 0
-3503 -2567 1045 0
-3175 -568 1303 0
-4616 -4610 -1194 0
-4394 -300 2214 0
-151 1306 3629 0
-4712 -1301 2528 0
-4716 -4658 -2070 0
-4953 88 3457 0
-3385 251 1190 0
-2543 3145 3463 0
-2423 -594 3509 0
-143 1721 4858 0
-2811 1740 3938 0
-4762 -1550 3132 0
-4472 3859 4993 0
-2351 -336 1090 0
-2112 -1713 2458 0
-2810 504 2437 0
-2258 3570 4376 0
1102 1610 1762 0
-3487 2738 2743 0
-1172 -317 1066 0
-1879 1056 2782 0
-4451 -3340 3084 0
2144 3072 3494 0
416 1200 3229 0
-4464 -1175 2647 0
-1442 -265 2378 0
-3471 -1641 1294 0
-2478 -2231 -90 0
-4011 1186 1828 0
2519 2539 4162 0
1808 3352 4276 0
-3111 -3101 3667 0
-187 46 3479 0
-706 1847 2027 0
-3222 -1032 4756 0
-1769 1678 3478 0
-4701 1901 4378 0
-1397 3453 4985 0
-4893 -3069 550 0
-4336 -2433 4390 0
-3333 -364 3053 0
-3068 -1990 2498 0
-2055 -889 -100 0
-723 318 3002 0
-3422 1023 1092 0
-1864 1737 2125 0
-1279 -264 1087 0
-4210 -2497 2016 0
-4153 595 4263 0
-3398 2059 2720 0
-2269 -1404 -115 0
-83 1317 2930 0
-1335 312 1298 0
-3188 -1215 1856 0
-2519 2588 3613 0
-2216 1424 3679 0
-4858 -3331 4541 0
-4145 1671 3222 0
-4327 2732 4232 0
-3541 -2259 508 0
-4864 -3561 -1386 0
-3793 3378 3547 0
1049 1096 2773 0
-805 1993 4138 0
271 1389 3340 0
564 1899 2312 0
-2192 2614 4807 0
-4521 3332 4498 0
-4820 1674 2469 0
-1645 2830 4550 0
-4078 -1870 4457 0
-3746 -276 1730 0
-3576 2101 4967 0
-2774 1220 3453 0
-4636 -874 1201 0
-4791 -1491 3408 0
-3095 -1342 2250 0
-4937 -1554 2359 0
-1565 -1398 1341 0
-4766 -4691 -2760 0
-3591 218 3279 0
-4369 -3371 1783 0
3473 3905 4956 0
-2844 -10 4283 0
-2744 2608 3807 0
-496 1921 4423 0
-4880 -3238 -2475 0
-2130 -1145 -310 0
-1514 -1326 688 0
-4961 -4289 4639 0
-4766 -1204 -1056 0
-2255 -2037 -1246 0
-3857 -788 4193 0
-2483 1560 3429 0
840 2150 4348 0
-4273 -3535 3523 0
-4903 256 2163 0
-4910 -1541 1572 0
505 1838 4379 0
-4808 -1076 4988 0
-3202 -572 530 0
-4889 -2154 522 0
-3018 -803 364 0
-3534 -1453 3904 0
327 626 907 0
-3205 1029 2194 0
-350 -234 308 0
-4762 -3451 -32 0
-1204 1095 3078 0
-849 1808 3519 0
-3402 -476 4755 0
2254 4478 4976 0
-142 4487 4753 0
-2351 1806 2298 0
-4163 -893 1421 0
-2152 1097 3961 0
-2762 1304 4821 0
-3844 865 3948 0
-2520 -2502 310 0
-4802 -112 4256 0
-2439 2852 3788 0
-4920 -4733 4371 0
952 2384 4925 0
-3726 -2816 -440 0
-3091 -2044 459 0
735 1258 2224 0
-1773 3415 4056 0
-465 51 2743 0
-4790 -3458 -1744 0
-3317 -1580 -1059 0
-3631 1363 2481 0
-3669 3478 4651 0
-975 3804 4769 0
-4755 -3006 4498 0
-1695 593 2666 0
-2726 1221 2060 0
-3883 -2352 1368 0
-965 1298 1313 0
1984 3568 3587 0
-811 -642 1033 0
-2509 -2491 2844 0
-2623 -190 4533 0
-2736 386 2374 0
-4653 -1982 4818 0
-4443 -2517 -1016 0
-4329 -1952 1375 0
203 1178 2676 0
-4763 -2481 844 0
-4015 -3034 3530 0
-2952 -1690 1906 0
-1819 -1651 3918 0
666 1506 4094 0
-177 4573 4654 0
-4944 -3747 2734 0
-473 1194 2363 0
-4644 -2197 -942 0
-4065 -2939 4348 0
-4735 -4513 4100 0
-2907 -1633 3555 0
-4059 -1207 2504 0
-3723 -350 4976 0
-2269 153 572 0
-3137 -672 114 0
-1367 -482 1354 0
1400 1593 3968 0
-3074 -2248 2936 0
1212 4282 4379 0
-410 166 4691 0
-3134 730 3975 0
-4914 735 3806 0
-2809 193 1630 0
-4980 -4236 -543 0
-4770 453 2490 0
-1566 -1165 2026 0
-3683 69 1248 0
771 2448 4482 0
971 1805 3017 0
655 1175 4649 0
-4800 -2219 2563 0
-4951 -1722 4653 0
263 2393 2952 0
-1725 459 3140 0
-3225 419 1412 0
-4490 -1779 388 0
-4708 -125 1419 0
1229 2786 2807 0
-4794 -2437 1897 0
154 3676 4380 0
-4176 -761 1218 0
-4780 -4507 1201 0
-4503 -3796 -1136 0
-2652 2042 3208 0
-3161 -2085 2535 0
-2167 -652 2787 0
-4256 259 2836 0
-3569 285 1082 0
-4119 -2256 3924 0
-3919 471 4892 0
-4201 -2940 -2218 0
-817 1339 3156 0
-3723 -3057 4214 0
-3356 -2988 -110 0
-2433 -1467 4368 0
-627 -385 431 0
-4160 -2322 -1901 0
-4137 -3976 4229 0
1183 1257 1268 0
-1713 2070 2930 0
-2842 1994 3033 0
-4578 -4087 3337 0
-2790 -2490 -1558 0
-4827 -82 261 0
-3898 -3780 -2942 0
2724 3412 3941 0
-1585 -1130 4951 0
-2872 -918 2673 0
-4054 -3817 -2922 0
-4756 3428 3873 0
-2162 51 3283 0
-3765 -2296 1596 0
-889 126 4296 0
-2170 326 2571 0
-2607 -590 1803 0
-4333 -2113 -349 0
-3793 -3765 -3507 0
-2818 -2608 1575 0
346 4497 4647 0
-4416 -3613 3753 0
-1322 4050 4575 0
-4278 -4214 1658 0
-2066 -2000 -679 0
-3993 4213 4382 0
-4560 1428 1675 0
-2625 -1549 1764 0
1500 1723 4369 0
-3638 1625 1832 0
-1697 3598 4451 0
-909 -803 -461 0
-3827 2860 3801 0
-3255 3616 3793 0
3355 3584 4449 0
1790 2105 2694 0
-152 1506 4275 0
-3831 -639 1999 0
658 2007 2606 0
-4447 -1560 3721 0
-4975 -3297 2373 0
-1300 483 4135 0
-1193 3827 4099 0
-4249 -4185 -3932 0
-4328 125 1708 0
-3374 1394 2673 0
-4394 -1522 86 0
-3393 -803 320 0
-2325 -1561 40 0
-1125 95 1180 0
2574 3031 3898 0
-4783 1002 4261 0
-1076 -755 1181 0
-3603 -2485 706 0
-3966 1499 2454 0
-2261 -2064 -1684 0
-2145 -2084 -1705 0
-1093 2079 3172 0
-3536 -2593 286 0
645 2070 4379 0
-4614 -4465 -2924 0
-242 1006 4718 0
-40 386 3262 0
-4344 -3439 1999 0
-3909 -2732 -2010 0
616 2302 4605 0
-3453 -2062 3186 0
-2182 2043 4659 0
-945 3815 4664 0
-2189 -208 3017 0
-3375 -837 -382 0
-984 506 3083 0
-2474 1184 3760 0
-1674 -1234 -525 0
-4620 -525 4338 0
675 3910 4286 0
-4317 -3128 -513 0
-3004 1057 1385 0
-1782 -1091 4836 0
-403 2476 3611 0
-4147 -3048 -2165 0
-3401 704 862 0
-272 3117 3725 0
-3962 -2199 161 0
-3338 -1131 3939 0
-3634 4049 4793 0
-4908 -4788 -4465 0
-2817 1176 3151 0
-4464 497 1661 0
-3583 -277 2585 0
-3883 -2713 4988 0
-1594 3650 4536 0
-1294 -521 1852 0
-4233 1088 4903 0
-4134 367 796 0
-2997 -2136 -1538 0
-4142 -3095 -904 0
-2219 3044 4605 0
134 1661 1935 0
-3432 -3028 3343 0
-2977 -957 2502 0
-407 392 1792 0
-3223 -2892 3208 0
-4762 1634 3644 0
-4770 -2603 1136 0
1138 1892 4524 0
195 1144 3375 0
-4855 -2070 -1940 0
-4097 -2482 171 0
-2993 2406 3205 0
-4596 -4369 1568 0
-4804 2283 4877 0
-3946 -3640 560 0
-3466 167 3314 0
-2936 -19 1811 0
-2044 -536 80 0
-4264 -1275 3424 0
-3562 -1194 1058 0
-2359 -1960 -1108 0
-4177 2832 4864 0
966 1368 2045 0
-1194 2575 3193 0
-3718 -248 1108 0
-3775 -1187 1295 0
-1133 1186 4438 0
-2060 -1810 642 0
-4050 -1918 2883 0
-2692 -2475 -1528 0
-4136 -2 4875 0
-3134 2759 4542 0
616 1418 4208 0
-4581 -3749 1775 0
-2950 2128 2546 0
-4088 499 3478 0
2533 3078 3762 0
-3257 -270 3603 0
-3934 -598 1843 0
-3804 607 731 0
-3075 -1229 -755 0
-2291 -2047 -36 0
-3641 1873 2022 0
1856 2789 4908 0
-4159 -3379 -2405 0
351 1755 3379 0
351 2133 3891 0
1434 1644 2648 0
-4799 3031 3933 0
-4961 -4689 1916 0
-4089 -2977 3363 0
-2581 1594 2006 0
-965 2526 4361 0
-3594 -2436 2977 0
-2839 -720 -277 0
-3809 -943 1505 0
-3538 -2629 -2026 0
-4262 -4168 -1243 0
-109 623 1746 0
-4165 -3295 4921 0
1497 3612 4705 0
-173 1591 2090 0
-3416 -2953 -2751 0
-4826 -628 421 0
-4226 -2423 -367 0
191 1172 4056 0
-3722 -2593 -569 0
-3533 -2955 4477 0
-4672 -3442 241 0
-4173 -2802 2016 0
-4781 -3096 2401 0
-4741 -2212 1304 0
-4444 -2051 1123 0
-3100 -2084 -33 0
-3850 2898 3525 0
-1526 1857 3358 0
-4292 -1346 -910 0
-4248 -3659 -2928 0
-1978 -1714 2738 0
-3795 4554 4790 0
-1139 3334 4800 0
-2594 -895 -271 0
-2599 -92 3598 0
-2116 4511 4668 0
-3637 -51 4119 0
-4940 -1438 -1220 0
874 2797 4281 0
-1706 605 3253 0
-4734 -2631 283 0
-3705 -3676 368 0
-4847 -3834 -267 0
-3850 349 4570 0
-620 712 4790 0
-3797 -1112 458 0
-4527 3568 4040 0
-2648 1509 4612 0
-3656 -3193 3350 0
-4251 -3369 3770 0
2099 2964 4235 0
-3517 3918 4926 0
-4946 -4063 2509 0
-3799 -3240 -2222 0
-4732 -3715 2489 0
2057 3881 4081 0
-2927 -852 3940 0
-4303 -415 2797 0
2423 3795 4847 0
-4784 -4043 -1304 0
-3055 -1616 1289 0
-431 1509 3855 0
-4327 -470 4017 0
-2324 175 1801 0
-855 3549 3612 0
-3516 -1472 1128 0
-550 3303 3678 0
-2400 3848 4995 0
-2961 -598 2333 0
-2497 -505 3063 0
-4643 499 3228 0
-3888 626 2255 0
-3366 -2207 1100 0
-2006 2097 3427 0
-1749 739 3234 0
2056 2504 3344 0
-748 385 3605 0
-4838 -2651 -2049 0
-3650 -757 2549 0
-2278 -1023 254 0
-4805 2626 3655 0
-3346 -300 2716 0
-4868 -3519 2977 0
-1854 1805 4885 0
-2470 -825 1567 0
-2656 -737 533 0
-3043 374 4860 0
1417 2746 3396 0
-2952 1059 1124 0
-3643 203 350 0
-62 2925 4852 0
-4418 -1844 1700 0
-2269 2410 3406 0
-1397 -453 4011 0
-2986 -2606 4523 0
-4830 -4580 -4388 0
-1770 -1747 602 0
-4856 2973 3096 0
450 2115 4044 0
356 1561 3194 0
-4531 -1512 -1053 0
-2742 631 3927 0
-3733 -3114 1923 0
-4441 -875 2279 0
-4306 3874 4173 0
-4980 -4275 -699 0
-3586 1987 3296 0
-4743 -4043 -2343 0
1026 1342 4111 0
-2859 -1833 3954 0
903 2704 3476 0
-3724 -11 3972 0
-3042 -104 2237 0
-4656 -133 4233 0
-909 591 4920 0
-3473 -3306 -3175 0
-4928 -412 1551 0
607 1217 2116 0
-753 910 1729 0
-4568 899 2398 0
-4152 -281 4999 0
-268 1392 1506 0
-2065 -898 1077 0
-2576 -1288 -1062 0
-1196 3241 4802 0
-2135 1675 3101 0
-3652 -3594 -112 0
-441 2138 2767 0
-3042 2350 3165 0
-4384 -535 976 0
-607 1516 2749 0
-2532 -132 1113 0
-1733 1369 4122 0
-2181 81 1105 0
-3335 485 4358 0
-3603 774 1485 0
-4366 -118 2819 0
-1787 1228 2126 0
688 1612 3969 0
-4941 -3639 -356 0
-1202 -414 3438 0
-2526 72 394 0
-4584 -1086 1369 0
-1085 2382 2742 0
-2692 -347 4271 0
-4339 1451 2216 0
-2750 609 665 0
62 1017 2740 0
-2186 -1221 2731 0
-3949 3190 3258 0
-3038 1246 4239 0
-1378 1294 2378 0
-913 248 2173 0
-2507 1905 2162 0
938 1314 3151 0
-4637 -1565 4427 0
-1649 -519 3936 0
-3660 -2592 2306 0
-1327 -1215 369 0
-4473 -1453 1244 0
-3330 -1998 3675 0
-331 642 4414 0
-3495 -2229 2722 0
-3114 797 3535 0
-663 105 4580 0
-4733 -3388 -1238 0
1897 2557 3230 0
-3766 -3156 2758 0
-2392 2875 4247 0
-1880 2574 3338 0
-1625 -393 646 0
-3891 -2916 1865 0
-903 464 2635 0
-461 676 1313 0
-3510 -1854 3800 0
1793 2716 3943 0
-4147 -962 4596 0
-4021 -1892 -1750 0
-3528 2225 3965 0
-3228 308 973 0
2321 4324 4465 0
1484 4069 4447 0
-3663 -753 4205 0
-1656 957 2932 0
-4020 1364 4831 0
-2564 -345 614 0
-1387 2271 2481 0
-1669 394 1043 0
-1579 3907 4706 0
-743 2459 4182 0
-2598 1505 1651 0
-4137 -3871 -36 0
-3030 1243 2793 0
-4137 -1056 1585 0
-4905 -3545 1050 0
-3898 12 2244 0
-3367 -909 2427 0
-4645 319 472 0
-3004 -1182 3033 0
-4270 773 1947 0
-1762 3573 4095 0
93 467 4072 0
-3171 2733 2948 0
-1884 841 2123 0
-2531 438 2216 0
-1509 1090 1942 0
-3399 3590 3919 0
-4757 -2563 419 0
-2957 -700 -413 0
2812 3896 4962 0
-4183 -2728 522 0
-2342 -1312 4285 0
-4920 -3627 -165 0
-1453 348 4270 0
-1909 3439 3511 0
-4082 -3176 3005 0
2046 2130 3527 0
-3952 194 3428 0
-313 764 1023 0
-4961 -788 144 0
-1539 3455 4328 0
-3492 2199 2966 0
-2859 2572 4666 0
-4401 -3217 2902 0
-693 97 4327 0
-4163 -2106 -311 0
-4008 1165 4288 0
-4389 -473 1948 0
1032 1908 4826 0
-2255 -2230 -1466 0
1717 1987 4699 0
-1136 768 1509 0
-3363 -3002 1160 0
-4430 -4154 -2839 0
-2233 -1305 2400 0
-388 63 3601 0
-2533 527 1288 0
-2195 -1442 1444 0
-793 1382 1699 0
-3322 -657 1214 0
-4115 -3268 -2182 0
-4273 -3634 2086 0
-4853 1846 4326 0
-2065 -591 4981 0
-4139 -2679 1253 0
-2966 3245 4680 0
417 2722 4294 0
715 1102 3351 0
-854 -18 3142 0
2724 3009 4421 0
-1197 4312 4603 0
-2623 -1289 4588 0
120 428 1299 0
-3839 -1905 -12 0
2597 4185 4966 0
-2845 1881 4876 0
-2529 -945 2158 0
-4336 738 4551 0
-2622 3107 3547 0
-4835 -1264 3275 0
818 2861 4724 0
-2879 4135 4333 0
-2196 1393 1576 0
-1318 -466 4016 0
-3211 -2407 -485 0
-860 2903 4160 0
-2404 -180 1456 0
-4530 -1219 466 0
-2089 -81 4810 0
-3344 468 4589 0
-4575 672 2545 0
-3212 -46 4467 0
1222 4394 4857 0
-498 1052 2016 0
1455 3083 4707 0
-4618 79 3312 0
-4394 -4064 4532 0
-981 -420 1384 0
-4338 2045 2058 0
-2848 -1717 414 0
-4952 -3710 -59 0
-3871 3529 3763 0
-2368 -1509 2912 0
-3795 -3121 2071 0
-3731 -758 4652 0
-3553 -3392 5 0
707 3107 3691 0
-4819 2433 4231 0
-3882 -1988 959 0
-4723 -3655 124 0
-3295 1959 2777 0
-2524 807 4485 0
2669 3697 3886 0
-3745 -580 2922 0
98 1196 2121 0
-2516 -494 3658 0
-1732 -217 1458 0
60 788 4518 0
-2963 1745 1934 0
2315 2574 4148 0
-2884 -24 1634 0
-2458 -1955 545 0
-4346 -3206 -998 0
-2731 -543 3204 0
-1403 975 2664 0
-1792 2488 3265 0
-2418 -1840 3653 0
328 1236 1832 0
1786 2507 4094 0
-3510 -2593 693 0
-3344 -1362 -250 0
-1232 4038 4733 0
-3551 -137 1955 0
790 987 1763 0
1918 2443 4261 0
-1271 -1098 2652 0
-94 753 2945 0
4451 4819 4885 0
-4129 -1674 2789 0
-3960 -1268 -136 0
-2208 950 4853 0
-3584 -3493 -1211 0
-1473 -947 3434 0
-3915 -3591 922 0
1607 3196 4779 0
-4372 1036 2485 0
-4334 -1942 447 0
-3668 -2487 4477 0
-2260 -1073 836 0
-3191 2123 3029 0
-1689 -1175 2262 0
-2282 -1129 2663 0
-2973 -645 4357 0
-2692 153 4830 0
95 1139 1599 0
-3237 -2290 3479 0
-4668 3115 4173 0
-994 3239 3280 0
-1116 -72 2702 0
-288 -9 2535 0
-608 3268 4791 0
-2217 -763 1560 0
-3527 -2846 897 0
-708 2396 2427 0
-4894 1698 4021 0
-3323 2808 4832 0
-4293 -2454 3280 0
1981 2064 4420 0
-236 -203 2518 0
-1938 -296 1109 0
-1135 -972 3089 0
-3808 464 4338 0
-1663 407 3687 0
-2122 1574 2808 0
-4531 -1277 4059 0
-4016 -3843 2048 0
-4535 501 3710 0
-2071 -62 2932 0
-4324 918 4757 0
-3816 -1047 4465 0
2211 2843 3103 0
-3233 -1301 3341 0
-3382 1025 3503 0
-4426 1816 3139 0
-3884 -3850 2365 0
-1055 3460 4462 0
-4297 -3460 -1162 0
389 1734 4345 0
-3627 -1855 4422 0
-535 617 2894 0
309 1057 4747 0
-4431 -4316 -753 0
-1709 -492 1962 0
-3709 -107 2822 0
384 2391 4150 0
2199 4294 4421 0
-231 1635 4315 0
-4441 -2916 -621 0
-179 113 4296 0
303 3271 4277 0
-4504 -3636 -377 0
-2185 634 1247 0
1846 2752 3004 0
-4649 768 3398 0
-2803 1450 4148 0
-2685 -546 1066 0
-1508 -61 393 0
-3537 -3392 2027 0
-4327 -3811 -3798 0
-4658 2994 4133 0
-1919 51 2743 0
-4248 -2412 3617 0
-2412 1329 3337 0
359 2460 2874 0
-4472 -3596 -3531 0
-2746 109 4045 0
-4138 -1981 82 0
-2777 512 4964 0
1644 2186 2201 0
-4791 -2888 2749 0
-4201 970 1567 0
-3706 -1800 -556 0
305 2771 3790 0
-4737 -3688 -2047 0
-3309 -3048 4785 0
-4835 -3639 -3438 0
-4216 -2984 4464 0
-1477 -118 1405 0
-3666 -3146 925 0
-573 2511 4235 0
-1344 2085 2271 0
-4808 -1746 1084 0
-1372 261 2438 0
1496 2678 4615 0
-4635 -3047 4983 0
-197 3757 4056 0
-380 3303 4794 0
-4412 -2930 -781 0
-773 -763 -588 0
-1833 -18 495 0
-2050 -1995 -37 0
2379 3023 4728 0
-2359 -2199 1565 0
-4222 -3215 4954 0
-60 3435 4760 0
-2502 397 3038 0
-1512 584 4181 0
-1700 -623 4814 0
-2567 1295 3232 0
581 700 3835 0
-3554 -237 4845 0
224 1000 4970 0
-3860 -1982 2546 0
-719 -689 3061 0
117 749 4261 0
-2195 -1583 4248 0
-3367 -2555 105 0
-2341 -663 349 0
-4465 -6 4208 0
-3525 2492 4812 0
-3827 -679 -471 0
-1845 58 4935 0
-193 1295 1728 0
-3768 993 1001 0
-1684 -601 -50 0
-381 168 2005 0
-3622 297 811 0
-1752 -1530 646 0
-662 921 1765 0
-1548 1964 3221 0
-4916 583 1939 0
1079 4498 4940 0
-4539 -2114 -148 0
-991 2883 3151 0
405 443 4825 0
-656 3327 3641 0
-4614 -54 1114 0
3080 3531 3624 0
-3999 830 3939 0
-4568 -2611 1513 0
-4593 -2510 -698 0
-3432 -1883 -1371 0
-586 298 4050 0
-4909 -2269 4726 0
-1463 279 3790 0
-4962 3537 3733 0
2324 3295 3607 0
-1853 9 3186 0
-4282 -2963 1354 0
-999 4074 4370 0
-1533 1856 2191 0
-1182 861 3684 0
-2407 -744 234 0
-3922 -2014 2444 0
-788 879 3016 0
1918 3992 4024 0
-4480 -2955 1949 0
-2335 3658 4289 0
-3272 -2814 630 0
-2811 133 1280 0
-399 268 2354 0
-3672 -3067 2912 0
-4849 1418 3842 0
-4642 -2011 -636 0
-4518 -3852 2970 0
-2174 -333 2378 0
51 308 2540 0
-4660 -4349 -3095 0
-4610 1986 2986 0
-4355 278 3245 0
-3100 376 3358 0
-1708 -928 3188 0
-2631 -2483 4269 0
-2371 -2337 85 0
-4112 -2744 -1416 0
670 1508 4569 0
-4447 -315 -155 0
-3499 1064 4222 0
-4168 -712 462 0
-961 1191 2048 0
-4086 834 4872 0
-123 98 1282 0
978 1589 3040 0
-4122 -2713 4840 0
-3927 -2426 4296 0
-2926 1794 2287 0
-2464 -715 3557 0
-2918 -240 2023 0
-3974 500 1290 0
-4512 1910 3790 0
-4395 -3022 3254 0
-4253 -1709 -773 0
-4914 -2346 4654 0
2050 2465 3123 0
-3040 -518 -189 0
-3305 -1473 -831 0
-3841 -603 3049 0
-135 1441 3810 0
-4774 69 533 0
-3824 -2380 3884 0
-3776 -1500 2748 0
-4782 -2225 2180 0
-4039 -150 1761 0
-2118 280 3311 0
-4413 -4178 853 0
-3372 83 4587 0
1086 4550 4740 0
-4938 100 3878 0
-3045 -3035 -2174 0
-4155 -2847 1113 0
-1184 1794 3098 0
-567 3422 4941 0
52 1460 2408 0
-4848 -1179 -410 0
-2583 -2009 -579 0
-1777 -1770 3453 0
-2183 -794 2233 0
-2267 583 1085 0
-56 968 1336 0
762 2838 4181 0
-987 584 2272 0
3828 3945 3999 0
-4231 -1824 2155 0
